sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,source_order_id
25485,5485,1,3724,3,3075,DO_0000418746
25486,5485,1,3808,3,3075,DO_0000418746
25487,5520,1,30,12,3075,DO_0000418794
25488,5520,1,39,12,3075,DO_0000418794
25489,5520,1,1562,2,3075,DO_0000418794
25490,5520,1,1642,1,3075,DO_0000418794
25491,5520,1,2138,1,3075,DO_0000418794
25492,5520,1,2282,1,3075,DO_0000418794
25493,5520,1,3090,3,3075,DO_0000418794
25494,5520,1,3103,3,3075,DO_0000418794
25495,5520,1,3107,3,3075,DO_0000418794
25496,5520,1,3178,5,3075,DO_0000418794
25497,5520,1,3666,6,3075,DO_0000418794
25498,5520,1,3785,9,3075,DO_0000418794
25499,5706,1,362,6,3075,DO_0000419048
25500,5706,1,630,1,3075,DO_0000419048
25501,5706,1,1215,1,3075,DO_0000419048
25502,5706,1,1224,1,3075,DO_0000419048
25503,5706,1,1355,1,3075,DO_0000419048
25504,5881,1,4,6,3075,DO_0000419312
25505,5881,1,39,6,3075,DO_0000419312
25506,5881,1,70,6,3075,DO_0000419312
25507,5881,1,298,6,3075,DO_0000419312
25508,5881,1,349,6,3075,DO_0000419312
25509,5881,1,360,6,3075,DO_0000419312
25510,5881,1,2043,1,3075,DO_0000419312
25511,5881,1,2138,1,3075,DO_0000419312
25512,5881,1,2181,1,3075,DO_0000419312
25513,5881,1,2185,1,3075,DO_0000419312
25514,5881,1,2214,1,3075,DO_0000419312
25515,5881,1,2230,1,3075,DO_0000419312
25516,5881,1,2368,1,3075,DO_0000419312
25517,5881,1,2416,1,3075,DO_0000419312
25518,5881,1,2490,1,3075,DO_0000419312
25519,5881,1,2798,1,3075,DO_0000419312
25520,5881,1,3146,3,3075,DO_0000419312
25521,5881,1,3170,5,3075,DO_0000419312
25522,5881,1,3172,3,3075,DO_0000419312
25523,5881,1,3194,5,3075,DO_0000419312
25524,5881,1,3273,1,3075,DO_0000419312
25525,5881,1,3754,3,3075,DO_0000419312
25526,5881,1,3757,3,3075,DO_0000419312
25527,5881,1,3772,3,3075,DO_0000419312
25528,5903,1,275,4,3075,DO_0000419341
25529,5903,1,2177,1,3075,DO_0000419341
25530,5903,1,2180,1,3075,DO_0000419341
25531,5903,1,2964,2,3075,DO_0000419341
25532,5903,1,3199,1,3075,DO_0000419341
25533,5903,1,3215,1,3075,DO_0000419341
25534,5903,1,3220,2,3075,DO_0000419341
25535,5903,1,3653,6,3075,DO_0000419341
25536,5903,1,3751,3,3075,DO_0000419341
25537,5903,1,3757,3,3075,DO_0000419341
25538,5903,1,3763,3,3075,DO_0000419341
25539,5903,1,3777,3,3075,DO_0000419341
25540,5905,1,181,1,3075,DO_0000419344
25541,5905,1,250,6,3075,DO_0000419344
25542,5905,1,274,12,3075,DO_0000419344
25543,5905,1,275,4,3075,DO_0000419344
25544,5905,1,279,12,3075,DO_0000419344
25545,5905,1,300,4,3075,DO_0000419344
25546,5905,1,306,4,3075,DO_0000419344
25547,5905,1,325,12,3075,DO_0000419344
25548,5905,1,326,8,3075,DO_0000419344
25549,5905,1,334,8,3075,DO_0000419344
25550,5905,1,343,6,3075,DO_0000419344
25551,5905,1,358,8,3075,DO_0000419344
25552,5905,1,361,12,3075,DO_0000419344
25553,5905,1,420,8,3075,DO_0000419344
25554,5905,1,423,8,3075,DO_0000419344
25555,5905,1,424,4,3075,DO_0000419344
25556,5905,1,2131,2,3075,DO_0000419344
25557,5905,1,2195,2,3075,DO_0000419344
25558,5905,1,2195,1,3075,DO_0000419344
25559,5905,1,2222,2,3075,DO_0000419344
25560,5905,1,2730,2,3075,DO_0000419344
25561,5905,1,3099,3,3075,DO_0000419344
25562,5905,1,3101,3,3075,DO_0000419344
25563,5905,1,3110,3,3075,DO_0000419344
25564,5905,1,3119,4,3075,DO_0000419344
25565,5905,1,3134,3,3075,DO_0000419344
25566,5905,1,3143,3,3075,DO_0000419344
25567,5905,1,3147,8,3075,DO_0000419344
25568,5905,1,3160,5,3075,DO_0000419344
25569,5905,1,3166,5,3075,DO_0000419344
25570,5905,1,3187,8,3075,DO_0000419344
25571,5905,1,3228,4,3075,DO_0000419344
25572,5905,1,3233,2,3075,DO_0000419344
25573,6230,1,39,12,3075,DO_0000420178
25574,6230,1,2127,2,3075,DO_0000420178
25575,6230,1,3066,10,3075,DO_0000420178
25576,6230,1,3075,2,3075,DO_0000420178
25577,6230,1,3092,4,3075,DO_0000420178
25578,6230,1,3115,10,3075,DO_0000420178
25579,6230,1,3116,10,3075,DO_0000420178
25580,6230,1,3148,10,3075,DO_0000420178
25581,6230,1,3196,2,3075,DO_0000420178
25582,6230,1,3785,12,3075,DO_0000420178
25583,6230,1,3787,12,3075,DO_0000420178
25584,6230,1,4147,2,3075,DO_0000420178
25585,8164,1,591,2,3075,DO_0000427600
25586,8164,1,714,1,3075,DO_0000427600
25587,8164,1,1064,1,3075,DO_0000427600
25588,8164,1,1066,1,3075,DO_0000427600
25589,8164,1,1420,1,3075,DO_0000427600
25590,8164,1,1486,2,3075,DO_0000427600
25591,8164,1,3993,1,3075,DO_0000427600
25592,8639,1,39,6,3075,DO_0000428901
25593,8639,1,180,6,3075,DO_0000428901
25594,8639,1,292,6,3075,DO_0000428901
25595,8639,1,321,8,3075,DO_0000428901
25596,8639,1,892,1,3075,DO_0000428901
25597,8639,1,2144,1,3075,DO_0000428901
25598,8639,1,2176,1,3075,DO_0000428901
25599,8639,1,2361,1,3075,DO_0000428901
25600,8639,1,2419,1,3075,DO_0000428901
25601,8639,1,3666,6,3075,DO_0000428901
25602,8639,1,3684,3,3075,DO_0000428901
25603,9598,1,248,24,3093,DO_0000430250
25604,9304,1,399,24,3098,DO_0000429799
25605,9337,1,2853,2,3098,DO_0000429855
25606,9338,1,2853,2,3098,DO_0000429856
25607,9343,1,2853,1,3103,DO_0000429870
25608,9606,1,411,2,3103,DO_0000430262
25609,9608,1,28,24,3103,DO_0000430265
25610,9633,1,1,6,3103,DO_0000430298
25611,9634,1,406,12,3103,DO_0000430299
25612,9635,1,3096,8,3103,DO_0000430300
25613,9636,1,29,24,3103,DO_0000430301
25614,9637,1,841,6,3103,DO_0000430302
25615,9638,1,143,24,3103,DO_0000430303
25616,9654,1,157,48,3103,DO_0000430321
25617,9655,1,22,24,3103,DO_0000430322
25618,9656,1,3390,6,3103,DO_0000430323
25619,9657,1,157,48,3103,DO_0000430324
25620,9658,1,148,24,3103,DO_0000430325
25621,9980,1,3106,6,3103,DO_0000431077
25622,9981,1,361,24,3103,DO_0000431078
25623,9982,1,168,24,3103,DO_0000431079
25624,9984,1,412,12,3103,DO_0000431082
25625,9985,1,110,24,3103,DO_0000431084
25626,9986,1,3139,12,3103,DO_0000431085
25627,9375,1,285,24,3104,DO_0000429922
25628,9376,1,366,12,3104,DO_0000429923
25629,9377,1,279,24,3104,DO_0000429924
25630,9378,1,3070,12,3104,DO_0000429925
25631,9628,1,303,24,3104,DO_0000430292
25632,9629,1,368,12,3104,DO_0000430294
25633,9639,1,38,6,3104,DO_0000430304
25634,9640,1,268,48,3104,DO_0000430305
25635,9641,1,196,24,3104,DO_0000430306
25636,9642,1,1,6,3104,DO_0000430307
25637,9643,1,349,24,3104,DO_0000430308
25638,9644,1,20,72,3104,DO_0000430309
25639,9645,1,406,12,3104,DO_0000430310
25640,9659,1,3878,24,3104,DO_0000430326
25641,9663,1,268,48,3104,DO_0000430330
25642,9987,1,22,24,3104,DO_0000431087
25643,9988,1,20,72,3104,DO_0000431088
25644,9997,1,372,12,3104,DO_0000431103
25645,9998,1,41,48,3104,DO_0000431104
25646,9999,1,247,12,3104,DO_0000431105
25647,10000,1,250,24,3104,DO_0000431106
25648,10001,1,168,24,3104,DO_0000431107
25649,10002,1,213,24,3104,DO_0000431108
25650,10011,1,3823,1,3104,DO_0000431118
25651,10012,1,2981,6,3104,DO_0000431120
25652,10013,1,69,24,3104,DO_0000431122
25653,10022,1,3866,24,3104,DO_0000431138
25654,10023,1,293,24,3104,DO_0000431139
25655,10024,1,3133,12,3104,DO_0000431143
25656,10025,1,20,72,3104,DO_0000431144
25657,10026,1,26,24,3104,DO_0000431145
25658,10027,1,373,48,3104,DO_0000431146
25659,10028,1,373,48,3104,DO_0000431147
25660,10029,1,41,48,3104,DO_0000431148
25661,10030,1,163,6,3104,DO_0000431149
25662,10030,1,163,24,3104,DO_0000431149
25663,10031,1,28,24,3104,DO_0000431150
25664,9379,1,70,24,3105,DO_0000429926
25665,9382,1,283,18,3105,DO_0000429929
25666,9382,1,283,6,3105,DO_0000429929
25667,9384,1,183,12,3105,DO_0000429932
25668,9385,1,279,24,3105,DO_0000429936
25669,9386,1,4148,3,3105,DO_0000429937
25670,9501,1,96,24,3105,DO_0000430113
25671,9504,1,370,24,3105,DO_0000430117
25672,9558,1,369,2,3105,DO_0000430196
25673,9562,1,387,2,3105,DO_0000430203
25674,9571,1,28,24,3105,DO_0000430216
25675,9572,1,2239,1,3105,DO_0000430217
25676,9579,1,414,2,3105,DO_0000430230
25677,9589,1,411,2,3105,DO_0000430240
25678,9646,1,38,6,3105,DO_0000430311
25679,9648,1,39,24,3105,DO_0000430313
25680,9649,1,250,48,3105,DO_0000430314
25681,9650,1,250,48,3105,DO_0000430315
25682,9651,1,1,6,3105,DO_0000430318
25683,9652,1,148,24,3105,DO_0000430319
25684,9653,1,24,24,3105,DO_0000430320
25685,9660,1,306,24,3105,DO_0000430327
25686,9661,1,299,24,3105,DO_0000430328
25687,9662,1,8,24,3105,DO_0000430329
25688,9939,1,3072,12,3105,DO_0000431018
25689,9942,1,69,24,3105,DO_0000431022
25690,9943,1,41,24,3105,DO_0000431023
25691,9944,1,35,24,3105,DO_0000431026
25692,9945,1,3888,24,3105,DO_0000431027
25693,9946,1,412,12,3105,DO_0000431028
25694,9947,1,33,24,3105,DO_0000431031
25695,9960,1,20,24,3105,DO_0000431049
25696,9976,1,354,8,3105,DO_0000431070
25697,9978,1,153,24,3105,DO_0000431072
25698,9979,1,3901,6,3105,DO_0000431073
25699,9979,1,3901,18,3105,DO_0000431073
25700,9983,1,170,24,3105,DO_0000431080
25701,10004,1,180,24,3105,DO_0000431110
25702,10005,1,285,24,3105,DO_0000431111
25703,9344,1,2853,4,3106,DO_0000429871
25704,9345,1,2853,4,3106,DO_0000429873
25705,9347,1,139,24,3106,DO_0000429875
25706,9349,1,2853,4,3106,DO_0000429879
25707,9350,1,147,24,3106,DO_0000429881
25708,9351,1,2129,1,3106,DO_0000429882
25709,9352,1,3816,1,3106,DO_0000429886
25710,9353,1,171,12,3106,DO_0000429887
25711,9354,1,303,24,3106,DO_0000429890
25712,9355,1,884,5,3106,DO_0000429891
25713,9355,1,884,1,3106,DO_0000429891
25714,9356,1,331,24,3106,DO_0000429894
25715,9357,1,287,24,3106,DO_0000429895
25716,9361,1,70,24,3106,DO_0000429899
25717,9362,1,325,24,3106,DO_0000429902
25718,9962,1,4,24,3106,DO_0000431052
25719,9963,1,283,24,3106,DO_0000431053
25720,9965,1,298,24,3106,DO_0000431055
25721,9969,1,3866,48,3106,DO_0000431059
25722,9969,1,3866,24,3106,DO_0000431059
25723,9970,1,3119,12,3106,DO_0000431060
25724,9971,1,30,24,3106,DO_0000431061
25725,9989,1,664,8,3106,DO_0000431092
25726,9990,1,3866,48,3106,DO_0000431093
25727,9990,1,3866,24,3106,DO_0000431093
25728,9991,1,180,24,3106,DO_0000431094
25729,9992,1,8,24,3106,DO_0000431095
25730,9993,1,362,24,3106,DO_0000431096
25731,9994,1,306,24,3106,DO_0000431097
25732,9995,1,2853,4,3106,DO_0000431099
25733,10006,1,664,8,3106,DO_0000431113
25734,10007,1,910,6,3106,DO_0000431114
25735,10008,1,39,24,3106,DO_0000431115
25736,10010,1,168,24,3106,DO_0000431117
25737,10032,1,184,4,3106,DO_0000431151
25738,10033,1,163,30,3106,DO_0000431154
25739,10034,1,406,24,3106,DO_0000431156
25740,10035,1,20,24,3106,DO_0000431157
25741,10036,1,3866,48,3106,DO_0000431158
25742,10036,1,3866,24,3106,DO_0000431158
25743,10037,1,406,24,3106,DO_0000431159
25744,10038,1,342,24,3106,DO_0000431160
25745,9305,1,268,24,3107,DO_0000429800
25746,9342,1,3105,6,3107,DO_0000429869
25747,9342,1,3105,2,3107,DO_0000429869
25748,9358,1,123,24,3107,DO_0000429896
25749,9359,1,3878,24,3107,DO_0000429897
25750,9364,1,361,24,3107,DO_0000429906
25751,9365,1,3097,12,3107,DO_0000429907
25752,9367,1,3816,1,3107,DO_0000429909
25753,9370,1,325,24,3107,DO_0000429913
25754,9371,1,19,6,3107,DO_0000429914
25755,9372,1,362,24,3107,DO_0000429916
25756,9373,1,298,24,3107,DO_0000429917
25757,9374,1,343,24,3107,DO_0000429919
25758,9490,1,369,6,3107,DO_0000430099
25759,9513,1,370,24,3107,DO_0000430129
25760,9546,1,414,2,3107,DO_0000430173
25761,9552,1,369,6,3107,DO_0000430183
25762,9553,1,369,6,3107,DO_0000430186
25763,9948,1,107,24,3107,DO_0000431033
25764,9950,1,3668,24,3107,DO_0000431035
25765,9952,1,3822,1,3107,DO_0000431039
25766,9953,1,3888,24,3107,DO_0000431040
25767,9954,1,357,24,3107,DO_0000431041
25768,9955,1,41,24,3107,DO_0000431042
25769,9956,1,349,24,3107,DO_0000431043
25770,9958,1,3820,1,3107,DO_0000431047
25771,9961,1,32,24,3107,DO_0000431051
25772,9966,1,383,20,3107,DO_0000431056
25773,9967,1,13,1,3107,DO_0000431057
25774,9968,1,8,24,3107,DO_0000431058
25775,9972,1,102,12,3107,DO_0000431062
25776,9974,1,287,24,3107,DO_0000431068
25777,9975,1,372,12,3107,DO_0000431069
25778,10049,1,3866,48,3108,DO_0000431175
25779,10049,1,3866,24,3108,DO_0000431175
25780,10059,1,20,24,3108,DO_0000431191
25781,10060,1,275,24,3108,DO_0000431192
25782,10061,1,182,24,3108,DO_0000431193
25783,10064,1,414,2,3108,DO_0000431196
25784,10065,1,1,6,3108,DO_0000431197
25785,10066,1,94,24,3108,DO_0000431198
25786,10067,1,171,12,3108,DO_0000431199
25787,10069,1,69,48,3108,DO_0000431201
25788,10070,1,111,24,3108,DO_0000431202
25789,10071,1,4,48,3108,DO_0000431203
25790,10072,1,87,24,3108,DO_0000431204
25791,10074,1,3894,24,3108,DO_0000431206
25792,10075,1,279,24,3108,DO_0000431207
25793,10076,1,321,24,3108,DO_0000431208
25794,10079,1,262,24,3108,DO_0000431211
25795,10080,1,39,24,3108,DO_0000431212
25796,10083,1,3866,48,3108,DO_0000431216
25797,10083,1,3866,24,3108,DO_0000431216
25798,10084,1,110,24,3108,DO_0000431217
25799,10085,1,69,48,3108,DO_0000431218
25800,10086,1,85,24,3108,DO_0000431219
25801,10087,1,3866,48,3108,DO_0000431220
25802,10087,1,3866,24,3108,DO_0000431220
25803,10121,1,4,48,3108,DO_0000431263
25804,10123,1,260,24,3108,DO_0000431265
25805,10124,1,13,1,3108,DO_0000431266
25806,10127,1,1,6,3108,DO_0000431270
25807,10043,1,90,12,3109,DO_0000431167
25808,10045,1,28,24,3109,DO_0000431170
25809,10046,1,110,24,3109,DO_0000431171
25810,10056,1,91,24,3109,DO_0000431186
25811,10128,1,1,6,3109,DO_0000431271
25812,10130,1,94,24,3109,DO_0000431273
25813,10131,1,3892,24,3109,DO_0000431274
25814,10133,1,70,24,3109,DO_0000431277
25815,10134,1,70,24,3109,DO_0000431278
25816,10135,1,303,24,3109,DO_0000431279
25817,10186,1,3815,2,3109,DO_0000431354
25818,10187,1,171,24,3109,DO_0000431355
25819,10188,1,3655,24,3109,DO_0000431357
25820,10194,1,428,24,3109,DO_0000431365
25821,10195,1,3454,6,3109,DO_0000431366
25822,10199,1,268,24,3109,DO_0000431373
25823,10203,1,114,24,3109,DO_0000431377
25824,10204,1,69,24,3109,DO_0000431378
25825,10205,1,3867,24,3109,DO_0000431381
25826,10207,1,3815,2,3109,DO_0000431383
25827,10208,1,140,24,3109,DO_0000431384
25828,10209,1,175,24,3109,DO_0000431385
25829,10229,1,248,24,3109,DO_0000431406
25830,10230,1,171,24,3109,DO_0000431407
25831,10231,1,434,6,3109,DO_0000431408
25832,10232,1,3866,24,3109,DO_0000431410
25833,10233,1,250,24,3109,DO_0000431411
25834,10234,1,357,12,3109,DO_0000431412
25835,10235,1,8,24,3109,DO_0000431413
25836,10236,1,3128,12,3109,DO_0000431415
25837,10237,1,3139,12,3109,DO_0000431416
25838,10325,1,380,2,3109,DO_0000431635
25839,10346,1,270,24,3109,DO_0000431665
25840,10347,1,324,12,3109,DO_0000431666
25841,10378,1,3669,24,3109,DO_0000431702
25842,10039,1,3178,40,3110,DO_0000431161
25843,10040,1,3187,72,3110,DO_0000431162
25844,10047,1,3866,72,3110,DO_0000431172
25845,10048,1,39,24,3110,DO_0000431173
25846,10057,1,3892,24,3110,DO_0000431187
25847,10097,1,1,6,3110,DO_0000431233
25848,10143,1,268,24,3110,DO_0000431295
25849,10160,1,325,24,3110,DO_0000431325
25850,10161,1,386,2,3110,DO_0000431326
25851,10162,1,3390,6,3110,DO_0000431327
25852,10163,1,279,24,3110,DO_0000431328
25853,10164,1,384,20,3110,DO_0000431330
25854,10165,1,8,24,3110,DO_0000431331
25855,10166,1,296,24,3110,DO_0000431332
25856,10167,1,343,24,3110,DO_0000431333
25857,10200,1,169,12,3110,DO_0000431374
25858,10201,1,254,8,3110,DO_0000431375
25859,10211,1,406,12,3110,DO_0000431387
25860,10212,1,170,24,3110,DO_0000431388
25861,10214,1,3814,1,3110,DO_0000431390
25862,10215,1,5,24,3110,DO_0000431391
25863,10216,1,3866,72,3110,DO_0000431392
25864,10218,1,317,24,3110,DO_0000431394
25865,10219,1,3867,24,3110,DO_0000431395
25866,10220,1,3175,12,3110,DO_0000431396
25867,10221,1,7,6,3110,DO_0000431397
25868,10223,1,3866,72,3110,DO_0000431399
25869,10225,1,180,24,3110,DO_0000431402
25870,10226,1,3835,1,3110,DO_0000431403
25871,10326,1,78,24,3110,DO_0000431638
25872,10327,1,166,24,3110,DO_0000431640
25873,10328,1,38,6,3110,DO_0000431643
25874,10329,1,303,24,3110,DO_0000431644
25875,10331,1,3187,72,3110,DO_0000431648
25876,10332,1,168,24,3110,DO_0000431649
25877,10348,1,402,16,3110,DO_0000431668
25878,10349,1,3100,24,3110,DO_0000431669
25879,10350,1,3096,8,3110,DO_0000431670
25880,10351,1,3171,12,3110,DO_0000431671
25881,10352,1,3138,4,3110,DO_0000431672
25882,10353,1,181,12,3110,DO_0000431673
25883,10354,1,248,24,3110,DO_0000431674
25884,10355,1,3100,24,3110,DO_0000431675
25885,10365,1,3187,72,3110,DO_0000431688
25886,10366,1,402,16,3110,DO_0000431689
25887,10089,1,3866,24,3111,DO_0000431222
25888,10089,1,3866,48,3111,DO_0000431222
25889,10090,1,134,24,3111,DO_0000431224
25890,10091,1,4,24,3111,DO_0000431225
25891,10092,1,1,12,3111,DO_0000431227
25892,10093,1,85,24,3111,DO_0000431228
25893,10094,1,1,12,3111,DO_0000431229
25894,10096,1,325,48,3111,DO_0000431232
25895,10110,1,303,24,3111,DO_0000431250
25896,10111,1,3866,24,3111,DO_0000431251
25897,10111,1,3866,48,3111,DO_0000431251
25898,10112,1,22,24,3111,DO_0000431252
25899,10113,1,243,24,3111,DO_0000431253
25900,10114,1,78,24,3111,DO_0000431255
25901,10115,1,107,24,3111,DO_0000431256
25902,10120,1,306,24,3111,DO_0000431262
25903,10148,1,321,48,3111,DO_0000431304
25904,10149,1,4,24,3111,DO_0000431307
25905,10150,1,325,48,3111,DO_0000431308
25906,10151,1,321,48,3111,DO_0000431310
25907,10152,1,3865,13,3111,DO_0000431313
25908,10152,1,3865,11,3111,DO_0000431313
25909,10153,1,20,72,3111,DO_0000431314
25910,10154,1,3076,12,3111,DO_0000431315
25911,10155,1,300,24,3111,DO_0000431316
25912,10156,1,326,24,3111,DO_0000431318
25913,10157,1,343,24,3111,DO_0000431319
25914,10322,1,32,24,3111,DO_0000431630
25915,10323,1,3866,24,3111,DO_0000431631
25916,10323,1,3866,48,3111,DO_0000431631
25917,10324,1,248,24,3111,DO_0000431633
25918,10333,1,180,24,3111,DO_0000431651
25919,10334,1,2968,6,3111,DO_0000431652
25920,10335,1,20,72,3111,DO_0000431654
25921,10336,1,20,72,3111,DO_0000431655
25922,10337,1,283,24,3111,DO_0000431656
25923,10338,1,105,24,3111,DO_0000431657
25924,10339,1,402,16,3111,DO_0000431658
25925,10372,1,170,24,3111,DO_0000431696
25926,10373,1,402,16,3111,DO_0000431697
25927,10376,1,387,2,3111,DO_0000431700
25928,10377,1,259,24,3111,DO_0000431701
25929,10054,1,306,24,3112,DO_0000431182
25930,10158,1,180,24,3112,DO_0000431320
25931,10170,1,20,48,3112,DO_0000431336
25932,10171,1,39,24,3112,DO_0000431338
25933,10172,1,196,24,3112,DO_0000431339
25934,10189,1,7,6,3112,DO_0000431358
25935,10190,1,361,24,3112,DO_0000431359
25936,10191,1,8,48,3112,DO_0000431361
25937,10192,1,254,8,3112,DO_0000431363
25938,10193,1,180,24,3112,DO_0000431364
25939,10197,1,180,24,3112,DO_0000431368
25940,10198,1,349,24,3112,DO_0000431371
25941,10227,1,3816,1,3112,DO_0000431404
25942,10246,1,114,24,3112,DO_0000431431
25943,10247,1,3897,48,3112,DO_0000431432
25944,10251,1,3835,1,3112,DO_0000431438
25945,10256,1,394,12,3112,DO_0000431445
25946,10260,1,3897,48,3112,DO_0000431451
25947,10261,1,258,8,3112,DO_0000431452
25948,10261,1,258,16,3112,DO_0000431452
25949,10262,1,3815,1,3112,DO_0000431453
25950,10265,1,170,24,3112,DO_0000431458
25951,10267,1,3864,12,3112,DO_0000431463
25952,10267,1,3864,24,3112,DO_0000431463
25953,10268,1,20,48,3112,DO_0000431464
25954,10269,1,40,24,3112,DO_0000431465
25955,10356,1,8,48,3112,DO_0000431676
25956,10357,1,402,7,3112,DO_0000431677
25957,10357,1,402,33,3112,DO_0000431677
25958,10358,1,3187,24,3112,DO_0000431679
25959,10359,1,58,24,3112,DO_0000431681
25960,10360,1,4,24,3112,DO_0000431682
25961,10361,1,402,7,3112,DO_0000431683
25962,10361,1,402,33,3112,DO_0000431683
25963,10362,1,402,7,3112,DO_0000431684
25964,10362,1,402,33,3112,DO_0000431684
25965,10363,1,3189,9,3112,DO_0000431686
25966,10363,1,3189,3,3112,DO_0000431686
25967,10364,1,402,7,3112,DO_0000431687
25968,10364,1,402,33,3112,DO_0000431687
25969,10367,1,28,24,3112,DO_0000431690
25970,10368,1,402,7,3112,DO_0000431691
25971,10368,1,402,33,3112,DO_0000431691
25972,10374,1,420,24,3112,DO_0000431698
25973,10375,1,325,24,3112,DO_0000431699
25974,9941,1,391,24,3113,DO_0000431021
25975,10041,1,262,24,3113,DO_0000431165
25976,10042,1,3076,12,3113,DO_0000431166
25977,10044,1,1,6,3113,DO_0000431169
25978,10051,1,3100,12,3113,DO_0000431178
25979,10098,1,306,24,3113,DO_0000431235
25980,10099,1,283,24,3113,DO_0000431236
25981,10101,1,353,24,3113,DO_0000431240
25982,10103,1,105,24,3113,DO_0000431242
25983,10104,1,361,24,3113,DO_0000431243
25984,10105,1,1,12,3113,DO_0000431244
25985,10106,1,1,12,3113,DO_0000431245
25986,10108,1,50,12,3113,DO_0000431248
25987,10109,1,55,24,3113,DO_0000431249
25988,10144,1,3655,24,3113,DO_0000431296
25989,10145,1,20,72,3113,DO_0000431298
25990,10146,1,300,24,3113,DO_0000431299
25991,10159,1,70,24,3113,DO_0000431324
25992,10185,1,171,12,3113,DO_0000431352
25993,10340,1,168,48,3113,DO_0000431659
25994,10341,1,3105,8,3113,DO_0000431660
25995,10342,1,3187,48,3113,DO_0000431661
25996,10343,1,402,8,3113,DO_0000431662
25997,10344,1,415,12,3113,DO_0000431663
25998,10345,1,20,72,3113,DO_0000431664
25999,10369,1,3187,48,3113,DO_0000431692
26000,10370,1,140,24,3113,DO_0000431693
26001,10371,1,168,48,3113,DO_0000431694
26002,10379,1,387,2,3113,DO_0000431709
26003,10380,1,20,72,3113,DO_0000431710
26004,10381,1,414,4,3113,DO_0000431711
26005,10382,1,414,4,3113,DO_0000431713
26006,9307,1,391,96,3114,DO_0000429802
26007,9313,1,391,96,3114,DO_0000429812
26008,9339,1,391,96,3114,DO_0000429858
26009,9340,1,391,96,3114,DO_0000429859
26010,10058,1,69,24,3114,DO_0000431189
26011,10062,1,111,24,3114,DO_0000431194
26012,10063,1,279,12,3114,DO_0000431195
26013,10063,1,279,36,3114,DO_0000431195
26014,10073,1,1,6,3114,DO_0000431205
26015,10077,1,3893,24,3114,DO_0000431209
26016,10078,1,1,6,3114,DO_0000431210
26017,10081,1,174,24,3114,DO_0000431214
26018,10082,1,386,2,3114,DO_0000431215
26019,10125,1,3816,1,3114,DO_0000431268
26020,10126,1,325,24,3114,DO_0000431269
26021,10136,1,287,24,3114,DO_0000431284
26022,10137,1,279,12,3114,DO_0000431286
26023,10137,1,279,36,3114,DO_0000431286
26024,10138,1,41,24,3114,DO_0000431288
26025,10139,1,3879,24,3114,DO_0000431289
26026,10140,1,39,24,3114,DO_0000431291
26027,10141,1,383,20,3114,DO_0000431292
26028,10142,1,3106,6,3114,DO_0000431293
26029,10147,1,326,24,3114,DO_0000431301
26030,10179,1,147,24,3114,DO_0000431346
26031,10181,1,5,24,3114,DO_0000431348
26032,10182,1,174,24,3114,DO_0000431349
26033,10183,1,260,24,3114,DO_0000431350
26034,10184,1,3886,24,3114,DO_0000431351
26035,10270,1,70,24,3118,DO_0000431469
26036,10275,1,377,20,3118,DO_0000431475
26037,10276,1,298,24,3118,DO_0000431476
26038,10277,1,30,24,3118,DO_0000431477
26039,10280,1,3866,24,3118,DO_0000431480
26040,10281,1,3139,12,3118,DO_0000431482
26041,10284,1,20,24,3118,DO_0000431489
26042,10285,1,240,24,3118,DO_0000431491
26043,10292,1,8,48,3118,DO_0000431571
26044,10293,1,3171,12,3118,DO_0000431572
26045,10299,1,69,24,3118,DO_0000431580
26046,10300,1,180,24,3118,DO_0000431581
26047,10301,1,8,48,3118,DO_0000431582
26048,10302,1,3072,12,3118,DO_0000431584
26049,10317,1,283,24,3118,DO_0000431615
26050,10318,1,3106,6,3118,DO_0000431617
26051,10319,1,2160,24,3118,DO_0000431618
26052,10168,1,3171,24,3119,DO_0000431334
26053,10169,1,13,1,3119,DO_0000431335
26054,10272,1,351,8,3119,DO_0000431471
26055,10273,1,334,24,3119,DO_0000431472
26056,10274,1,309,8,3119,DO_0000431473
26057,10274,1,309,16,3119,DO_0000431473
26058,10283,1,3896,24,3119,DO_0000431484
26059,10286,1,180,24,3119,DO_0000431492
26060,10288,1,3076,12,3119,DO_0000431494
26061,10289,1,3171,24,3119,DO_0000431495
26062,10290,1,170,24,3119,DO_0000431497
26063,10291,1,3076,12,3119,DO_0000431498
26064,10294,1,362,72,3119,DO_0000431574
26065,10295,1,3149,12,3119,DO_0000431575
26066,10296,1,362,72,3119,DO_0000431576
26067,10297,1,41,24,3119,DO_0000431577
26068,10298,1,300,48,3119,DO_0000431578
26069,10298,1,300,24,3119,DO_0000431578
26070,10303,1,3187,24,3119,DO_0000431586
26071,10304,1,361,48,3119,DO_0000431587
26072,10305,1,361,48,3119,DO_0000431588
26073,10306,1,362,72,3119,DO_0000431589
26074,10307,1,69,24,3119,DO_0000431590
26075,10308,1,300,48,3119,DO_0000431591
26076,10308,1,300,24,3119,DO_0000431591
26077,10310,1,8,24,3119,DO_0000431596
26078,10311,1,157,24,3119,DO_0000431597
26079,10312,1,3072,12,3119,DO_0000431599
26080,10313,1,300,48,3119,DO_0000431600
26081,10313,1,300,24,3119,DO_0000431600
26082,10315,1,180,24,3119,DO_0000431604
